"data_id","language","form","age","gender","mom_ed","comprehension","production"
65918,"Norwegian","WS",24,"Male","Graduate",484,484
65919,"Norwegian","WS",25,"Male","Graduate",554,554
65920,"Norwegian","WS",23,"Male","College",23,23
65921,"Norwegian","WS",23,"Male","Graduate",69,69
65922,"Norwegian","WS",29,"Male","Graduate",307,307
65923,"Norwegian","WS",33,"Male","Graduate",411,411
65924,"Norwegian","WS",25,"Male","Graduate",429,429
65925,"Norwegian","WS",28,"Male","Graduate",560,560
65926,"Norwegian","WS",23,"Male","College",489,489
65927,"Norwegian","WS",28,"Male","College",626,626
65928,"Norwegian","WS",23,"Female","College",127,127
65929,"Norwegian","WS",26,"Female","College",156,156
65930,"Norwegian","WS",23,"Male","College",232,232
65931,"Norwegian","WS",24,"Male","College",290,290
65932,"Norwegian","WS",31,"Male","College",531,531
65933,"Norwegian","WS",23,"Female","Graduate",169,169
65934,"Norwegian","WS",28,"Female","Graduate",617,617
65935,"Norwegian","WS",24,"Female","Secondary",116,116
65936,"Norwegian","WS",25,"Male","Graduate",370,370
65937,"Norwegian","WS",23,"Female","College",446,446
65938,"Norwegian","WS",29,"Female","College",614,614
65939,"Norwegian","WS",23,"Male","Graduate",459,459
65940,"Norwegian","WS",29,"Male","Graduate",646,646
65941,"Norwegian","WS",25,"Female","College",561,561
65942,"Norwegian","WS",23,"Male","Graduate",70,70
65943,"Norwegian","WS",24,"Male","Graduate",134,134
65944,"Norwegian","WS",26,"Male","Graduate",281,281
65945,"Norwegian","WS",23,"Male","College",74,74
65946,"Norwegian","WS",26,"Male","College",135,135
65947,"Norwegian","WS",23,"Female","College",604,604
65948,"Norwegian","WS",23,"Male","Secondary",29,29
65949,"Norwegian","WS",23,"Male","College",382,382
65950,"Norwegian","WS",29,"Male","College",614,614
65951,"Norwegian","WS",23,"Male","College",93,93
65952,"Norwegian","WS",30,"Male","College",423,423
65953,"Norwegian","WS",23,"Female","Graduate",372,372
65954,"Norwegian","WS",23,"Female","Secondary",253,253
65955,"Norwegian","WS",28,"Female","Secondary",557,557
65956,"Norwegian","WS",23,"Female","College",236,236
65957,"Norwegian","WS",24,"Female","College",334,334
65958,"Norwegian","WS",26,"Female","College",407,407
65959,"Norwegian","WS",31,"Female","College",602,602
65960,"Norwegian","WS",26,"Male","College",45,45
65961,"Norwegian","WS",28,"Male","College",41,41
65962,"Norwegian","WS",25,"Male","College",72,72
65963,"Norwegian","WS",29,"Male","College",148,148
65964,"Norwegian","WS",23,"Male","College",55,55
65965,"Norwegian","WS",29,"Male","College",308,308
65966,"Norwegian","WS",25,"Male","College",132,132
65967,"Norwegian","WS",25,"Female","College",137,137
65968,"Norwegian","WS",26,"Male","Graduate",307,307
65969,"Norwegian","WS",29,"Male","Graduate",546,546
65970,"Norwegian","WS",23,"Male","Graduate",279,279
65971,"Norwegian","WS",29,"Male","Graduate",580,580
65972,"Norwegian","WS",25,"Female","College",183,183
65973,"Norwegian","WS",23,"Male","Graduate",121,121
65974,"Norwegian","WS",29,"Male","Graduate",447,447
65975,"Norwegian","WS",25,"Female","College",274,274
65976,"Norwegian","WS",23,"Female","Graduate",615,615
65977,"Norwegian","WS",23,"Male","Graduate",85,85
65978,"Norwegian","WS",23,"Female","Secondary",437,437
65979,"Norwegian","WS",25,"Female","Secondary",397,397
65980,"Norwegian","WS",23,"Female","Graduate",703,703
65981,"Norwegian","WS",29,"Female","Graduate",730,730
65982,"Norwegian","WS",23,"Female","Secondary",188,188
65983,"Norwegian","WS",24,"Male","Secondary",199,199
65984,"Norwegian","WS",29,"Male","Secondary",478,478
65985,"Norwegian","WS",23,"Male","Secondary",109,109
65986,"Norwegian","WS",23,"Female","College",293,293
65987,"Norwegian","WS",25,"Male","Graduate",379,379
65988,"Norwegian","WS",29,"Male","Graduate",607,607
65989,"Norwegian","WS",23,"Male","College",227,227
65990,"Norwegian","WS",29,"Male","College",494,494
65991,"Norwegian","WS",23,"Female","Secondary",393,393
65992,"Norwegian","WS",23,"Female","College",460,460
65993,"Norwegian","WS",26,"Male","Graduate",614,614
65994,"Norwegian","WS",23,"Male","College",298,298
65995,"Norwegian","WS",23,"Male","Secondary",12,12
65996,"Norwegian","WS",25,"Male","Graduate",555,555
65997,"Norwegian","WS",24,"Female","Secondary",477,477
65998,"Norwegian","WS",25,"Male","College",385,385
65999,"Norwegian","WS",29,"Male","College",457,457
66000,"Norwegian","WS",23,"Male","Secondary",238,238
66001,"Norwegian","WS",25,"Male","Secondary",482,482
66002,"Norwegian","WS",29,"Male","Secondary",678,678
66003,"Norwegian","WS",25,"Male","Secondary",413,413
66004,"Norwegian","WS",23,"Female","College",253,253
66005,"Norwegian","WS",25,"Female","College",315,315
66006,"Norwegian","WS",30,"Female","College",423,423
66007,"Norwegian","WS",32,"Female","College",568,568
66008,"Norwegian","WS",25,"Male","Secondary",693,693
66009,"Norwegian","WS",26,"Male","College",424,424
66010,"Norwegian","WS",23,"Male","College",89,89
66011,"Norwegian","WS",25,"Male","College",166,166
66012,"Norwegian","WS",26,"Male","College",191,191
66013,"Norwegian","WS",27,"Male","College",193,193
66014,"Norwegian","WS",29,"Male","College",334,334
66015,"Norwegian","WS",30,"Male","College",518,518
66016,"Norwegian","WS",23,"Male","College",368,368
66017,"Norwegian","WS",25,"Male","College",527,527
66018,"Norwegian","WS",29,"Male","College",576,576
66019,"Norwegian","WS",23,"Male","Secondary",174,174
66020,"Norwegian","WS",29,"Male","Secondary",479,479
66021,"Norwegian","WS",23,"Female","Secondary",569,569
66022,"Norwegian","WS",26,"Female","Secondary",627,627
66023,"Norwegian","WS",23,"Male","College",270,270
66024,"Norwegian","WS",29,"Male","College",524,524
66025,"Norwegian","WS",24,"Male","College",237,237
66026,"Norwegian","WS",25,"Male","College",254,254
66027,"Norwegian","WS",23,"Female","Secondary",225,225
66028,"Norwegian","WS",23,"Female","Graduate",266,266
66029,"Norwegian","WS",28,"Female","Graduate",499,499
66030,"Norwegian","WS",29,"Female","Graduate",528,528
66031,"Norwegian","WS",24,"Male","Graduate",306,306
66032,"Norwegian","WS",25,"Female","Graduate",331,331
66033,"Norwegian","WS",29,"Female","Graduate",508,508
66034,"Norwegian","WS",33,"Female","Graduate",566,566
66035,"Norwegian","WS",23,"Male","Graduate",501,501
66036,"Norwegian","WS",29,"Male","Graduate",646,646
66037,"Norwegian","WS",25,"Female","Graduate",508,508
66038,"Norwegian","WS",23,"Male","College",451,451
66039,"Norwegian","WS",25,"Male","College",397,397
66040,"Norwegian","WS",23,"Female","Graduate",472,472
66041,"Norwegian","WS",23,"Female","Secondary",236,236
66042,"Norwegian","WS",25,"Female","Primary",628,628
66043,"Norwegian","WS",23,"Male","Secondary",217,217
66044,"Norwegian","WS",29,"Male","Secondary",356,356
66045,"Norwegian","WS",23,"Female","Secondary",306,306
66046,"Norwegian","WS",25,"Male","Graduate",387,387
66047,"Norwegian","WS",25,"Female","College",601,601
66048,"Norwegian","WS",24,"Female","College",161,161
66049,"Norwegian","WS",29,"Female","College",516,516
66050,"Norwegian","WS",24,"Male","Secondary",343,343
66051,"Norwegian","WS",29,"Male","Secondary",541,541
66052,"Norwegian","WS",24,"Male","College",200,200
66053,"Norwegian","WS",29,"Male","College",670,670
66054,"Norwegian","WS",23,"Female","College",372,372
66055,"Norwegian","WS",24,"Male","Graduate",587,587
66056,"Norwegian","WS",25,"Male","College",432,432
66057,"Norwegian","WS",23,"Male","College",428,428
66058,"Norwegian","WS",26,"Male","College",548,548
66059,"Norwegian","WS",23,"Male","College",66,66
66060,"Norwegian","WS",26,"Male","College",135,135
66061,"Norwegian","WS",30,"Male","College",231,231
66062,"Norwegian","WS",35,"Male","College",416,416
66063,"Norwegian","WS",23,"Female","College",265,265
66064,"Norwegian","WS",23,"Female","Graduate",83,83
66065,"Norwegian","WS",25,"Female","Graduate",198,198
66066,"Norwegian","WS",29,"Female","Graduate",256,256
66067,"Norwegian","WS",24,"Male","Graduate",728,728
66068,"Norwegian","WS",25,"Female","College",425,425
66069,"Norwegian","WS",25,"Female","Graduate",471,471
66070,"Norwegian","WS",23,"Female","Graduate",312,312
66071,"Norwegian","WS",24,"Female","College",371,371
66072,"Norwegian","WS",29,"Female","College",712,712
66073,"Norwegian","WS",23,"Female","College",353,353
66074,"Norwegian","WS",26,"Male","Graduate",491,491
66075,"Norwegian","WS",28,"Male","Graduate",571,571
66076,"Norwegian","WS",30,"Male","Graduate",618,618
66077,"Norwegian","WS",32,"Male","Graduate",661,661
66078,"Norwegian","WS",25,"Female","Secondary",290,290
66079,"Norwegian","WS",24,"Female","College",60,60
66080,"Norwegian","WS",25,"Female","College",79,79
66081,"Norwegian","WS",28,"Female","College",131,131
66082,"Norwegian","WS",29,"Female","College",258,258
66083,"Norwegian","WS",32,"Female","College",359,359
66084,"Norwegian","WS",35,"Female","College",541,541
66085,"Norwegian","WS",26,"Female","College",83,83
66086,"Norwegian","WS",25,"Male","College",120,120
66087,"Norwegian","WS",29,"Male","College",273,273
66088,"Norwegian","WS",26,"Male","Graduate",656,656
66089,"Norwegian","WS",24,"Female","Secondary",554,554
66090,"Norwegian","WS",25,"Male","Secondary",502,502
66091,"Norwegian","WS",26,"Male","Secondary",646,646
66092,"Norwegian","WS",27,"Male","Secondary",664,664
66093,"Norwegian","WS",29,"Male","Secondary",706,706
66094,"Norwegian","WS",30,"Male","Secondary",699,699
66095,"Norwegian","WS",35,"Male","Secondary",525,525
66096,"Norwegian","WS",23,"Female","College",113,113
66097,"Norwegian","WS",25,"Female","College",167,167
66098,"Norwegian","WS",26,"Female","College",160,160
66099,"Norwegian","WS",28,"Female","College",188,188
66100,"Norwegian","WS",30,"Female","College",305,305
66101,"Norwegian","WS",32,"Female","College",397,397
66102,"Norwegian","WS",35,"Female","College",438,438
66103,"Norwegian","WS",23,"Male","College",192,192
66104,"Norwegian","WS",26,"Male","College",316,316
66105,"Norwegian","WS",29,"Male","College",578,578
66106,"Norwegian","WS",23,"Female","Graduate",418,418
66107,"Norwegian","WS",26,"Male","College",593,593
66108,"Norwegian","WS",23,"Male","College",250,250
66109,"Norwegian","WS",23,"Male","Graduate",56,56
66110,"Norwegian","WS",25,"Male","Graduate",162,162
66111,"Norwegian","WS",23,"Female","College",334,334
66112,"Norwegian","WS",23,"Female","Secondary",39,39
66113,"Norwegian","WS",26,"Female","Secondary",135,135
66114,"Norwegian","WS",26,"Male","College",309,309
66115,"Norwegian","WS",23,"Male","Secondary",415,415
66116,"Norwegian","WS",25,"Female","College",98,98
66117,"Norwegian","WS",28,"Female","College",276,276
66118,"Norwegian","WS",30,"Female","College",262,262
66119,"Norwegian","WS",31,"Female","College",365,365
66120,"Norwegian","WS",35,"Female","College",408,408
66121,"Norwegian","WS",25,"Male","Graduate",58,58
66122,"Norwegian","WS",27,"Male","Graduate",111,111
66123,"Norwegian","WS",25,"Female","Graduate",599,599
66124,"Norwegian","WS",28,"Female","Graduate",707,707
66125,"Norwegian","WS",26,"Male","College",422,422
66126,"Norwegian","WS",23,"Male","College",459,459
66127,"Norwegian","WS",23,"Male","Secondary",548,548
66128,"Norwegian","WS",23,"Female","Secondary",205,205
66129,"Norwegian","WS",26,"Female","College",464,464
66130,"Norwegian","WS",24,"Male","Secondary",393,393
66131,"Norwegian","WS",25,"Male","Secondary",461,461
66132,"Norwegian","WS",26,"Male","Secondary",508,508
66133,"Norwegian","WS",23,"Male","College",306,306
66134,"Norwegian","WS",30,"Male","College",578,578
66135,"Norwegian","WS",26,"Female","College",163,163
66136,"Norwegian","WS",35,"Female","College",649,649
66137,"Norwegian","WS",24,"Male","Secondary",678,678
66138,"Norwegian","WS",24,"Female","College",382,382
66139,"Norwegian","WS",24,"Male","Graduate",407,407
66140,"Norwegian","WS",25,"Female","College",339,339
66141,"Norwegian","WS",23,"Male","Secondary",525,525
66142,"Norwegian","WS",33,"Male","Secondary",650,650
66143,"Norwegian","WS",24,"Male","College",391,391
66144,"Norwegian","WS",23,"Female","Graduate",459,459
66145,"Norwegian","WS",29,"Female","Graduate",608,608
66146,"Norwegian","WS",27,"Female","Graduate",688,688
66147,"Norwegian","WS",29,"Female","Graduate",715,715
66148,"Norwegian","WS",25,"Male","Graduate",205,205
66149,"Norwegian","WS",26,"Male","Graduate",227,227
66150,"Norwegian","WS",28,"Male","Graduate",337,337
66151,"Norwegian","WS",29,"Male","Graduate",357,357
66152,"Norwegian","WS",30,"Male","Graduate",374,374
66153,"Norwegian","WS",33,"Male","Graduate",504,504
66154,"Norwegian","WS",27,"Female","College",306,306
66155,"Norwegian","WS",31,"Female","College",608,608
66156,"Norwegian","WS",24,"Male","Graduate",509,509
66157,"Norwegian","WS",24,"Female","College",363,363
66158,"Norwegian","WS",30,"Female","College",490,490
66159,"Norwegian","WS",23,"Male","College",115,115
66160,"Norwegian","WS",25,"Female","Secondary",591,591
66161,"Norwegian","WS",24,"Male","Graduate",176,176
66162,"Norwegian","WS",24,"Female","College",242,242
66163,"Norwegian","WS",28,"Female","College",478,478
66164,"Norwegian","WS",29,"Female","College",475,475
66165,"Norwegian","WS",24,"Male","College",456,456
66166,"Norwegian","WS",25,"Male","College",356,356
66167,"Norwegian","WS",23,"Female","Graduate",380,380
66168,"Norwegian","WS",26,"Male","Secondary",479,479
66169,"Norwegian","WS",26,"Male","College",146,146
66170,"Norwegian","WS",29,"Male","College",362,362
66171,"Norwegian","WS",24,"Male","Graduate",398,398
66172,"Norwegian","WS",25,"Female","College",543,543
66173,"Norwegian","WS",24,"Male","College",266,266
66174,"Norwegian","WS",26,"Female","College",361,361
66175,"Norwegian","WS",28,"Female","College",486,486
66176,"Norwegian","WS",36,"Female","College",667,667
66177,"Norwegian","WS",24,"Male","College",277,277
66178,"Norwegian","WS",30,"Male","College",644,644
66179,"Norwegian","WS",24,"Female","Secondary",0,0
66180,"Norwegian","WS",25,"Female","Secondary",214,214
66181,"Norwegian","WS",27,"Female","Secondary",428,428
66182,"Norwegian","WS",24,"Male","College",251,251
66183,"Norwegian","WS",24,"Female","Secondary",83,83
66184,"Norwegian","WS",29,"Female","Secondary",233,233
66185,"Norwegian","WS",24,"Female","Graduate",353,353
66186,"Norwegian","WS",24,"Male","Secondary",437,437
66187,"Norwegian","WS",29,"Male","Secondary",605,605
66188,"Norwegian","WS",26,"Male","College",157,157
66189,"Norwegian","WS",28,"Male","College",359,359
66190,"Norwegian","WS",29,"Male","College",486,486
66191,"Norwegian","WS",30,"Male","College",497,497
66192,"Norwegian","WS",32,"Male","College",572,572
66193,"Norwegian","WS",24,"Female","Secondary",410,410
66194,"Norwegian","WS",26,"Male","Secondary",195,195
66195,"Norwegian","WS",24,"Male","Graduate",449,449
66196,"Norwegian","WS",26,"Male","College",422,422
66197,"Norwegian","WS",26,"Male","College",126,126
66198,"Norwegian","WS",30,"Male","College",299,299
66199,"Norwegian","WS",26,"Male","Graduate",309,309
66200,"Norwegian","WS",26,"Female","Graduate",538,538
66201,"Norwegian","WS",24,"Female","Graduate",613,613
66202,"Norwegian","WS",29,"Female","Graduate",696,696
66203,"Norwegian","WS",24,"Male","Graduate",355,355
66204,"Norwegian","WS",26,"Male","College",404,404
66205,"Norwegian","WS",24,"Female","Secondary",712,712
66206,"Norwegian","WS",24,"Male","Secondary",30,30
66207,"Norwegian","WS",29,"Male","Secondary",96,96
66208,"Norwegian","WS",26,"Male","Graduate",10,10
66209,"Norwegian","WS",28,"Male","Graduate",426,426
66210,"Norwegian","WS",29,"Male","Graduate",482,482
66211,"Norwegian","WS",30,"Male","Graduate",496,496
66212,"Norwegian","WS",32,"Male","Graduate",568,568
66213,"Norwegian","WS",33,"Male","Graduate",669,669
66214,"Norwegian","WS",26,"Male","College",333,333
66215,"Norwegian","WS",29,"Male","College",529,529
66216,"Norwegian","WS",24,"Female","Graduate",460,460
66217,"Norwegian","WS",29,"Female","Graduate",616,616
66218,"Norwegian","WS",24,"Male","College",593,593
66219,"Norwegian","WS",26,"Female","College",123,123
66220,"Norwegian","WS",35,"Female","College",321,321
66221,"Norwegian","WS",26,"Female","College",450,450
66222,"Norwegian","WS",26,"Female","Secondary",560,560
66223,"Norwegian","WS",24,"Female","College",605,605
66224,"Norwegian","WS",26,"Female","College",533,533
66225,"Norwegian","WS",24,"Male","Graduate",257,257
66226,"Norwegian","WS",26,"Male","Graduate",341,341
66227,"Norwegian","WS",26,"Male","Graduate",253,253
66228,"Norwegian","WS",24,"Male","Secondary",347,347
66229,"Norwegian","WS",24,"Female","College",310,310
66230,"Norwegian","WS",30,"Female","College",587,587
66231,"Norwegian","WS",24,"Male","Graduate",394,394
66232,"Norwegian","WS",26,"Male","Graduate",501,501
66233,"Norwegian","WS",26,"Female","Secondary",554,554
66234,"Norwegian","WS",26,"Male","College",349,349
66235,"Norwegian","WS",24,"Female","Secondary",385,385
66236,"Norwegian","WS",24,"Female","Graduate",97,97
66237,"Norwegian","WS",26,"Female","Graduate",194,194
66238,"Norwegian","WS",24,"Male","Secondary",77,77
66239,"Norwegian","WS",30,"Male","Secondary",325,325
66240,"Norwegian","WS",24,"Male","Primary",49,49
66241,"Norwegian","WS",35,"Male","Primary",603,603
66242,"Norwegian","WS",24,"Male","College",361,361
66243,"Norwegian","WS",24,"Male","Graduate",610,610
66244,"Norwegian","WS",24,"Male","Secondary",77,77
66245,"Norwegian","WS",24,"Male","College",220,220
66246,"Norwegian","WS",29,"Male","College",591,591
66247,"Norwegian","WS",24,"Female","Graduate",162,162
66248,"Norwegian","WS",26,"Male","Secondary",552,552
66249,"Norwegian","WS",24,"Male","Secondary",126,126
66250,"Norwegian","WS",27,"Female","College",318,318
66251,"Norwegian","WS",24,"Female","College",183,183
66252,"Norwegian","WS",24,"Male","Graduate",371,371
66253,"Norwegian","WS",28,"Male","Graduate",481,481
66254,"Norwegian","WS",26,"Female","Graduate",520,520
66255,"Norwegian","WS",26,"Male","College",478,478
66256,"Norwegian","WS",26,"Female","Graduate",276,276
66257,"Norwegian","WS",24,"Female","College",124,124
66258,"Norwegian","WS",29,"Female","College",638,638
66259,"Norwegian","WS",24,"Female","College",654,654
66260,"Norwegian","WS",24,"Male","Secondary",187,187
66261,"Norwegian","WS",24,"Male","Secondary",526,526
66262,"Norwegian","WS",24,"Male","Secondary",181,181
66263,"Norwegian","WS",29,"Male","Secondary",610,610
66264,"Norwegian","WS",24,"Female","College",548,548
66265,"Norwegian","WS",29,"Female","College",0,0
66266,"Norwegian","WS",24,"Female","College",169,169
66267,"Norwegian","WS",26,"Female","College",532,532
66268,"Norwegian","WS",28,"Female","College",574,574
66269,"Norwegian","WS",32,"Female","College",634,634
66270,"Norwegian","WS",26,"Female","College",432,432
66271,"Norwegian","WS",24,"Female","Secondary",250,250
66272,"Norwegian","WS",29,"Female","Secondary",465,465
66273,"Norwegian","WS",24,"Female","Secondary",269,269
66274,"Norwegian","WS",26,"Female","Secondary",368,368
66275,"Norwegian","WS",26,"Male","College",609,609
66276,"Norwegian","WS",24,"Female","College",29,29
66277,"Norwegian","WS",25,"Female","College",35,35
66278,"Norwegian","WS",27,"Female","College",67,67
66279,"Norwegian","WS",28,"Female","College",127,127
66280,"Norwegian","WS",29,"Female","College",165,165
66281,"Norwegian","WS",31,"Female","College",178,178
66282,"Norwegian","WS",32,"Female","College",179,179
66283,"Norwegian","WS",33,"Female","College",245,245
66284,"Norwegian","WS",34,"Female","College",271,271
66285,"Norwegian","WS",35,"Female","College",292,292
66286,"Norwegian","WS",26,"Male","College",297,297
66287,"Norwegian","WS",24,"Female","Secondary",451,451
66288,"Norwegian","WS",24,"Male","College",242,242
66289,"Norwegian","WS",26,"Male","Graduate",342,342
66290,"Norwegian","WS",27,"Male","Graduate",547,547
66291,"Norwegian","WS",30,"Male","Graduate",548,548
66292,"Norwegian","WS",34,"Male","Graduate",662,662
66293,"Norwegian","WS",35,"Male","Graduate",691,691
66294,"Norwegian","WS",24,"Female","College",363,363
66295,"Norwegian","WS",29,"Female","College",700,700
66296,"Norwegian","WS",30,"Male","College",47,47
66297,"Norwegian","WS",24,"Female","College",333,333
66298,"Norwegian","WS",24,"Female","Graduate",69,69
66299,"Norwegian","WS",29,"Female","Graduate",216,216
66300,"Norwegian","WS",24,"Female","Secondary",436,436
66301,"Norwegian","WS",24,"Female","College",519,519
66302,"Norwegian","WS",26,"Male","Secondary",230,230
66303,"Norwegian","WS",26,"Male","Secondary",246,246
66304,"Norwegian","WS",26,"Male","Secondary",292,292
66305,"Norwegian","WS",30,"Male","Secondary",653,653
66306,"Norwegian","WS",24,"Female","College",353,353
66307,"Norwegian","WS",24,"Male","Secondary",103,103
66308,"Norwegian","WS",24,"Female","College",568,568
66309,"Norwegian","WS",24,"Female","Secondary",363,363
66310,"Norwegian","WS",24,"Male","Graduate",112,112
66311,"Norwegian","WS",25,"Male","Graduate",111,111
66312,"Norwegian","WS",31,"Male","Graduate",423,423
66313,"Norwegian","WS",24,"Female","Graduate",432,432
66314,"Norwegian","WS",26,"Female","Graduate",663,663
66315,"Norwegian","WS",28,"Female","Graduate",676,676
66316,"Norwegian","WS",30,"Female","Graduate",691,691
66317,"Norwegian","WS",24,"Male","Secondary",139,139
66318,"Norwegian","WS",26,"Male","College",139,139
66319,"Norwegian","WS",24,"Male","College",365,365
66320,"Norwegian","WS",24,"Male","College",28,28
66321,"Norwegian","WS",29,"Male","College",74,74
66322,"Norwegian","WS",30,"Male","College",130,130
66323,"Norwegian","WS",24,"Female","College",438,438
66324,"Norwegian","WS",29,"Female","College",620,620
66325,"Norwegian","WS",24,"Female",NA,124,124
66326,"Norwegian","WS",24,"Female","Graduate",531,531
66327,"Norwegian","WS",32,"Female","Graduate",677,677
66328,"Norwegian","WS",24,"Male","Graduate",525,525
66329,"Norwegian","WS",25,"Male","Graduate",565,565
66330,"Norwegian","WS",27,"Male","Graduate",612,612
66331,"Norwegian","WS",28,"Male","Graduate",623,623
66332,"Norwegian","WS",30,"Male","Graduate",698,698
66333,"Norwegian","WS",31,"Male","Graduate",700,700
66334,"Norwegian","WS",32,"Male","Graduate",708,708
66335,"Norwegian","WS",34,"Male","Graduate",716,716
66336,"Norwegian","WS",25,"Female","Graduate",602,602
66337,"Norwegian","WS",26,"Male","College",653,653
66338,"Norwegian","WS",26,"Female","College",506,506
66339,"Norwegian","WS",24,"Female","College",414,414
66340,"Norwegian","WS",30,"Female","College",613,613
66341,"Norwegian","WS",24,"Male","Graduate",491,491
66342,"Norwegian","WS",30,"Male","Graduate",649,649
66343,"Norwegian","WS",24,"Female","Secondary",288,288
66344,"Norwegian","WS",30,"Female","Secondary",433,433
66345,"Norwegian","WS",25,"Male","Graduate",238,238
66346,"Norwegian","WS",24,"Male","College",490,490
66347,"Norwegian","WS",26,"Female","Secondary",638,638
66348,"Norwegian","WS",30,"Female","Secondary",627,627
66349,"Norwegian","WS",24,"Male","Secondary",133,133
66350,"Norwegian","WS",24,"Male","Graduate",412,412
66351,"Norwegian","WS",30,"Male","Graduate",529,529
66352,"Norwegian","WS",26,"Female","Secondary",399,399
66353,"Norwegian","WS",24,"Male","College",262,262
66354,"Norwegian","WS",24,"Female","College",176,176
66355,"Norwegian","WS",30,"Female","College",487,487
66356,"Norwegian","WS",24,"Male","College",346,346
66357,"Norwegian","WS",26,"Male","College",401,401
66358,"Norwegian","WS",27,"Male","College",571,571
66359,"Norwegian","WS",30,"Male","College",561,561
66360,"Norwegian","WS",24,"Male","Graduate",183,183
66361,"Norwegian","WS",30,"Male","Graduate",636,636
66362,"Norwegian","WS",24,"Female","College",284,284
66363,"Norwegian","WS",30,"Female","College",381,381
66364,"Norwegian","WS",27,"Male","Secondary",441,441
66365,"Norwegian","WS",24,"Female","College",68,68
66366,"Norwegian","WS",26,"Female","College",322,322
66367,"Norwegian","WS",30,"Female","College",641,641
66368,"Norwegian","WS",33,"Female","College",707,707
66369,"Norwegian","WS",24,"Female","College",311,311
66370,"Norwegian","WS",27,"Female","College",514,514
66371,"Norwegian","WS",32,"Female","College",668,668
66372,"Norwegian","WS",34,"Female","College",716,716
66373,"Norwegian","WS",26,"Female","Secondary",274,274
66374,"Norwegian","WS",28,"Female","Secondary",459,459
66375,"Norwegian","WS",26,"Male","Graduate",227,227
66376,"Norwegian","WS",28,"Female","Graduate",620,620
66377,"Norwegian","WS",25,"Female","College",378,378
66378,"Norwegian","WS",24,"Male","Secondary",290,290
66379,"Norwegian","WS",25,"Female","Graduate",618,618
66380,"Norwegian","WS",24,"Male","Graduate",536,536
66381,"Norwegian","WS",26,"Male","Graduate",600,600
66382,"Norwegian","WS",28,"Male","Graduate",692,692
66383,"Norwegian","WS",31,"Male","Graduate",726,726
66384,"Norwegian","WS",24,"Female","Secondary",450,450
66385,"Norwegian","WS",34,"Female","Secondary",625,625
66386,"Norwegian","WS",24,"Male","Secondary",397,397
66387,"Norwegian","WS",24,"Female","College",516,516
66388,"Norwegian","WS",24,"Male","Secondary",346,346
66389,"Norwegian","WS",26,"Male","Secondary",374,374
66390,"Norwegian","WS",33,"Male","Secondary",546,546
66391,"Norwegian","WS",25,"Male","College",242,242
66392,"Norwegian","WS",24,"Male","Graduate",194,194
66393,"Norwegian","WS",30,"Male","Graduate",425,425
66394,"Norwegian","WS",26,"Female","College",421,421
66395,"Norwegian","WS",24,"Female","College",368,368
66396,"Norwegian","WS",24,"Male","Secondary",451,451
66397,"Norwegian","WS",24,"Male","Secondary",632,632
66398,"Norwegian","WS",30,"Male","Secondary",637,637
66399,"Norwegian","WS",25,"Female","College",202,202
66400,"Norwegian","WS",27,"Male","Secondary",66,66
66401,"Norwegian","WS",24,"Male","Graduate",94,94
66402,"Norwegian","WS",26,"Male","College",214,214
66403,"Norwegian","WS",24,"Male","Graduate",515,515
66404,"Norwegian","WS",24,"Female","College",503,503
66405,"Norwegian","WS",32,"Male","Graduate",667,667
66406,"Norwegian","WS",24,"Female","College",477,477
66407,"Norwegian","WS",26,"Female","College",490,490
66408,"Norwegian","WS",30,"Female","College",654,654
66409,"Norwegian","WS",27,"Female","College",435,435
66410,"Norwegian","WS",25,"Male","College",168,168
66411,"Norwegian","WS",25,"Female","College",113,113
66412,"Norwegian","WS",25,"Male","Graduate",367,367
66413,"Norwegian","WS",30,"Male","Graduate",634,634
66414,"Norwegian","WS",26,"Female","Secondary",512,512
66415,"Norwegian","WS",27,"Female","College",450,450
66416,"Norwegian","WS",24,"Male","College",567,567
66417,"Norwegian","WS",24,"Male","Graduate",159,159
66418,"Norwegian","WS",26,"Male","Graduate",309,309
66419,"Norwegian","WS",29,"Male","Graduate",459,459
66420,"Norwegian","WS",30,"Male","Graduate",589,589
66421,"Norwegian","WS",35,"Male","Graduate",711,711
66422,"Norwegian","WS",26,"Female","College",561,561
66423,"Norwegian","WS",24,"Female","College",337,337
66424,"Norwegian","WS",28,"Female","College",511,511
66425,"Norwegian","WS",26,"Female","Secondary",489,489
66426,"Norwegian","WS",27,"Female","College",115,115
66427,"Norwegian","WS",24,"Male","Secondary",336,336
66428,"Norwegian","WS",28,"Male","Secondary",551,551
66429,"Norwegian","WS",31,"Male","Secondary",629,629
66430,"Norwegian","WS",24,"Male","Graduate",219,219
66431,"Norwegian","WS",31,"Male","Graduate",398,398
66432,"Norwegian","WS",25,"Female","College",339,339
66433,"Norwegian","WS",28,"Female","College",506,506
66434,"Norwegian","WS",24,"Female","College",306,306
66435,"Norwegian","WS",25,"Male","College",418,418
66436,"Norwegian","WS",24,"Female","Graduate",127,127
66437,"Norwegian","WS",26,"Female","Graduate",326,326
66438,"Norwegian","WS",25,"Male","Graduate",620,620
66439,"Norwegian","WS",30,"Male","Graduate",663,663
66440,"Norwegian","WS",32,"Male","Graduate",704,704
66441,"Norwegian","WS",27,"Male","College",431,431
66442,"Norwegian","WS",24,"Male","College",431,431
